Now: 05/06/2013 08:10:41
Battery Level: 1.4V
MiniSVP: S/N 31597
Site info: PANAREA
Calibrated: 04/01/2010
Latitude: 38.499979
Mode: P9.999993e-2
Tare: 10.154
Pressure units: m
39.499	15.319	1511.622
39.743	15.304	1511.619
39.916	15.292	1511.604
40.061	15.281	1511.569
40.292	15.272	1511.521
40.389	15.263	1511.473
40.489	15.256	1511.397
40.562	15.249	1511.286
40.602	15.241	1511.233
40.575	15.231	1511.337
40.499	15.224	1511.430
40.397	15.226	1511.527
40.295	15.243	1511.454
40.188	15.262	1511.598
40.092	15.279	1511.572
39.990	15.287	1511.547
39.897	15.284	1511.484
40.020	15.290	1511.470
40.043	15.299	1511.449
39.972	15.313	1511.568
39.894	15.323	1511.618
39.794	15.324	1511.588
39.695	15.317	1511.552
39.599	15.302	1511.570
39.498	15.285	1511.634
39.399	15.271	1511.617
39.294	15.262	1511.605
39.197	15.259	1511.593
39.088	15.259	1511.613
38.994	15.259	1511.607
38.896	15.258	1511.608
38.791	15.259	1511.618
38.698	15.257	1511.613
38.599	15.254	1511.608
38.492	15.251	1511.590
38.386	15.248	1511.628
38.294	15.247	1511.649
38.196	15.248	1511.701
38.084	15.251	1511.727
37.962	15.254	1511.732
37.851	15.257	1511.734
37.759	15.260	1511.749
37.666	15.262	1511.761
37.598	15.265	1511.767
37.492	15.269	1511.768
37.396	15.273	1511.795
37.296	15.278	1511.801
37.190	15.283	1511.816
37.098	15.287	1511.831
36.981	15.292	1511.869
36.898	15.299	1511.908
36.794	15.308	1512.003
36.687	15.320	1512.047
36.589	15.333	1512.065
36.493	15.347	1512.085
36.376	15.362	1512.169
36.292	15.376	1512.191
36.188	15.391	1512.224
36.099	15.406	1512.330
35.983	15.422	1512.427
35.860	15.438	1512.501
35.728	15.453	1512.526
35.616	15.468	1512.562
35.498	15.482	1512.591
35.394	15.496	1512.643
35.299	15.510	1512.670
35.191	15.522	1512.674
35.043	15.532	1512.685
34.941	15.540	1512.691
34.828	15.548	1512.702
34.724	15.554	1512.702
34.668	15.560	1512.706
34.583	15.567	1512.742
34.488	15.573	1512.880
34.383	15.603	1513.099
34.285	15.635	1513.132
34.191	15.669	1513.197
34.082	15.706	1513.347
33.997	15.724	1513.439
33.872	15.745	1513.645
33.796	15.770	1513.695
33.688	15.799	1513.715
33.589	15.826	1513.758
33.499	15.850	1513.798
33.383	15.870	1513.835
33.283	15.885	1513.858
33.187	15.899	1513.934
33.082	15.913	1514.005
32.932	15.927	1514.074
32.849	15.944	1514.186
32.740	15.963	1514.298
32.648	15.986	1514.405
32.566	16.012	1514.509
32.492	16.041	1514.558
32.391	16.073	1514.630
32.300	16.105	1514.716
32.164	16.135	1514.748
32.090	16.163	1514.844
31.996	16.198	1515.120
31.889	16.247	1515.443
31.788	16.305	1515.457
31.697	16.384	1515.674
31.590	16.450	1515.703
31.495	16.497	1515.732
31.399	16.530	1515.748
31.285	16.536	1515.758
31.199	16.541	1515.764
31.091	16.546	1515.791
30.994	16.551	1515.794
30.892	16.556	1515.819
