[cast header]


depthinmeters=yes
seacast version= Version 4.3.1
type=base.x
emulationmode=disabled
usecustomheader=yes
sn=25101
firmware=v4.17
sampleunits=/ second
sampleinterval=2
pressureinc=0.00
soundinc=0.00
logfile=ocs_fl. 
dateformat=iso
date=08/16/17
time=15:06:24
memorysize=942.8 mb
memoryused=3.8 mb
displaytime=yes
displaydate=yes
displaysalinity=no
displaydensity=no
displaysoundvelocity=no
displaybattery=yes
relaymode=rs232 mode
realtimelogging=no
loggingtimeout=0
startupdelay=10
displayheader=yes
startupmode=prompt
characterreception=yes
loggingbreakmode=yes
detectionmode=a3
batteryacoefficient=+3.500000e-01
batterybcoefficient=+2.500000e-02
shutdownvoltage=6.5
warningvoltage=6.9
pressureoffset=0.15
usepressureoffset=yes
soundvelocitythreshold=1375.00
delimtermode=space
sensordetectionmode=once
traceability=yes
skippoweroff=no
analogchannels=2
latitude=34.7013
longitude=-76.7295
automonitorseconds=0
fixedpressure=0.0000
usefixedpressure=no
biofoulingpwralways=no
ledtimeoutsecs=300


[slot 1]
sensorname=sv-c.xchange sv.x sn 200936 12/22/16
boardsn=08806

[slot 3]
sensorname=p-t-tu-do-uv.xchange p.x sn 300003 12/22/16
boardsn=00300


 
[data]
Date (yyyy-mm-dd),Time,SV (m/s),Depth (m),Battery (V),
2017-08-16,15:06:41.37,1544.508,0.30,006.90,
2017-08-16,15:06:41.87,1544.506,0.25,006.88,
2017-08-16,15:06:42.37,1544.522,0.29,006.85,
2017-08-16,15:06:42.87,1544.504,0.33,006.88,
2017-08-16,15:06:43.37,1544.522,0.31,006.88,
2017-08-16,15:06:43.87,1544.519,0.24,006.90,
2017-08-16,15:06:44.37,1544.510,0.22,006.90,
2017-08-16,15:06:44.87,1544.516,0.28,006.90,
2017-08-16,15:06:45.37,1544.499,0.35,006.90,
2017-08-16,15:06:45.87,1544.530,0.32,006.90,
2017-08-16,15:06:46.37,1544.519,0.24,006.90,
2017-08-16,15:06:46.87,1544.504,0.21,006.90,
2017-08-16,15:06:47.37,1544.518,0.26,006.90,
2017-08-16,15:06:47.87,1544.524,0.36,006.90,
2017-08-16,15:06:48.37,1544.526,0.36,006.90,
2017-08-16,15:06:48.87,1544.529,0.28,006.90,
2017-08-16,15:06:49.37,1544.523,0.26,006.90,
2017-08-16,15:06:49.87,1544.525,0.31,006.90,
2017-08-16,15:06:50.37,1544.522,0.34,006.90,
2017-08-16,15:06:50.87,1544.518,0.37,006.90,
2017-08-16,15:06:51.37,1544.467,0.69,006.93,
2017-08-16,15:06:51.87,1544.354,1.25,006.93,
2017-08-16,15:06:52.37,1544.153,1.94,006.93,
2017-08-16,15:06:52.87,1543.807,2.54,006.93,
2017-08-16,15:06:53.37,1543.151,3.15,006.93,
2017-08-16,15:06:53.87,1542.724,3.71,006.93,
2017-08-16,15:06:54.37,1542.392,4.38,006.90,
2017-08-16,15:06:54.87,1542.045,4.84,006.93,
2017-08-16,15:06:55.37,1541.929,5.13,006.90,
2017-08-16,15:06:55.87,1541.823,5.37,006.90,
2017-08-16,15:06:56.37,1541.582,5.49,006.90,
2017-08-16,15:06:56.87,1540.563,5.88,006.90,
2017-08-16,15:06:57.37,1540.284,6.25,006.88,
2017-08-16,15:06:57.87,1540.159,6.74,006.88,
2017-08-16,15:06:58.37,1540.141,7.20,006.88,
2017-08-16,15:06:58.87,1540.129,7.68,006.88,
2017-08-16,15:06:59.37,1540.115,7.99,006.88,
2017-08-16,15:06:59.87,1540.119,8.01,006.90,
2017-08-16,15:07:00.37,1540.100,8.04,006.90,
2017-08-16,15:07:00.87,1540.088,8.09,006.90,
2017-08-16,15:07:01.37,1540.115,8.13,006.88,
2017-08-16,15:07:01.87,1540.132,7.99,006.85,
2017-08-16,15:07:02.37,1540.121,7.67,006.85,
2017-08-16,15:07:02.87,1540.120,7.73,006.88,
2017-08-16,15:07:03.37,1540.122,7.69,006.88,
2017-08-16,15:07:03.87,1540.122,7.67,006.90,
2017-08-16,15:07:04.37,1540.125,7.66,006.90,
2017-08-16,15:07:04.87,1540.135,7.36,006.90,
2017-08-16,15:07:05.37,1540.127,7.15,006.90,
2017-08-16,15:07:05.87,1540.125,7.47,006.90,
2017-08-16,15:07:06.37,1540.121,7.63,006.90,
2017-08-16,15:07:06.87,1540.107,8.11,006.90,
2017-08-16,15:07:07.37,1540.022,8.07,006.90,
2017-08-16,15:07:07.87,1540.060,8.05,006.90,
2017-08-16,15:07:08.37,1540.110,8.01,006.90,
2017-08-16,15:07:08.87,1540.114,7.87,006.90,
2017-08-16,15:07:09.37,1540.107,8.06,006.90,
2017-08-16,15:07:09.87,1540.107,8.17,006.90,
