[cast header]
DISPLAY OPTIONS
[Instrument]
Type=Minos.X
EmulationMode=disabled
UseCustomHeader=yes
SN=30454
Firmware=V4.20
SampleUnits=continuous
SampleInterval=0
PressureInc=0.00
SoundInc=0.00
LogFile=usf. 
DateFormat=ISO
Date=2018-04-11
Time=17:23:35
MemorySize=942.8 MB
MemoryUsed=11.2 MB
DisplayTime=yes
DisplayDate=yes
DisplaySalinity=no
DisplayDensity=no
DisplaySoundVelocity=no
DisplayBattery=yes
RelayMode=RS232 mode
RealtimeLogging=yes
LoggingTimeout=0
StartupDelay=10
DisplayHeader=yes
StartupMode=prompt
CharacterReception=yes
LoggingBreakMode=no
DetectionMode=A3
BatteryACoefficient=+3.500000E-01
BatteryBCoefficient=+2.500000E-02
ShutDownVoltage=6.5
WarningVoltage=6.9
PressureOffset=0.53
UsePressureOffset=yes
SoundVelocityThreshold=1375.00
DelimterMode=Space
SensorDetectionMode=Once
Traceability=yes
SkipPowerOff=no
AnalogChannels=2
Latitude=27.6189
Longitude=-82.6586
AutoMonitorSeconds=0
FixedPressure=0.0000
UseFixedPressure=no
BiofoulingPwrAlways=no
LedTimeoutSecs=300


[Slot 1]
SensorName=SV-C.Xchange SV.X SN 204805 06/26/17
BoardSN=01832

[Slot 3]
SensorName=P-T-TU-DO-UV.Xchange P.X SN 304832 06/27/17
BoardSN=01215
>

[Data.X]
Data.X SN =70144
SSID =AML_70144
IP Address =169.254.0.144
Geo-Location Source =GPS
C-sensor in-water threshold (mS/cm) =0.005
Sleep Timeout Enabled =yes
Sleep Timeout (mins) =10
Shutdown Timeout Enabled =no
Shutdown Timeout (mins) =60
Wi-Fi Sleep Timeout Enabled =yes
Wi-Fi Sleep Timeout (secs) =20
Low Batt Shutdown Threshold Voltage =6.5
WEP Key =70144
Wi-Fi Channel =10
In-Water Instrument Access =no
Wi-Fi Enabled =yes
Verbose output Enabled =no
Terminal baud rate =115200
Latitude=27.6041
Longitude=-82.7546
HDOP=0.80
Water Detect Source =SV sensor
Log Trigger Source =time increment
Verbose =no
Terminal baud =115200
C position =0
SV position =1
Real positions =2


[data]

2018-04-11,17:23:36.92,1531.254,-0000.42,007.43
2018-04-11,17:23:36.97,1531.273,-0000.44,007.43
2018-04-11,17:23:37.01,1531.260,-0000.42,007.43
2018-04-11,17:23:37.07,1531.280,-0000.38,007.40
2018-04-11,17:23:37.11,1531.307,-0000.36,007.43
2018-04-11,17:23:37.15,1531.292,-0000.32,007.43
2018-04-11,17:23:37.19,1531.287,-0000.30,007.43
2018-04-11,17:23:37.24,1531.301,-0000.25,007.43
2018-04-11,17:23:37.28,1531.318,-0000.17,007.43
2018-04-11,17:23:37.32,1531.332,-0000.15,007.43
2018-04-11,17:23:37.37,1531.345,-0000.11,007.43
2018-04-11,17:23:37.41,1531.335,-0000.08,007.43
2018-04-11,17:23:37.45,1531.342,-0000.06,007.43
2018-04-11,17:23:37.50,1531.349,-0000.02,007.43
2018-04-11,17:23:37.54,1531.359,0000.06,007.43
2018-04-11,17:23:37.58,1531.357,0000.11,007.43
2018-04-11,17:23:37.62,1531.353,0000.11,007.43
2018-04-11,17:23:37.68,1531.356,0000.08,007.40
2018-04-11,17:23:37.72,1531.357,0000.13,007.43
2018-04-11,17:23:37.76,1531.360,0000.19,007.43
2018-04-11,17:23:37.81,1531.368,0000.21,007.43
2018-04-11,17:23:37.85,1531.363,0000.19,007.43
2018-04-11,17:23:37.89,1531.369,0000.23,007.43
2018-04-11,17:23:37.94,1531.356,0000.25,007.43
2018-04-11,17:23:37.98,1531.352,0000.25,007.43
2018-04-11,17:23:38.02,1531.350,0000.29,007.43
2018-04-11,17:23:38.07,1531.348,0000.30,007.43
2018-04-11,17:23:38.11,1531.340,0000.30,007.43
2018-04-11,17:23:38.15,1531.337,0000.29,007.43
2018-04-11,17:23:38.19,1531.333,0000.29,007.43
2018-04-11,17:23:38.24,1531.336,0000.34,007.43
2018-04-11,17:23:38.29,1531.329,0000.34,007.40
2018-04-11,17:23:38.33,1531.330,0000.32,007.43
2018-04-11,17:23:38.38,1531.340,0000.36,007.43
2018-04-11,17:23:38.42,1531.330,0000.38,007.43
2018-04-11,17:23:38.46,1531.329,0000.34,007.43
2018-04-11,17:23:38.51,1531.333,0000.32,007.43
2018-04-11,17:23:38.55,1531.330,0000.34,007.43
2018-04-11,17:23:38.59,1531.330,0000.38,007.43
2018-04-11,17:23:38.64,1531.328,0000.36,007.43
2018-04-11,17:23:38.68,1531.332,0000.36,007.43
2018-04-11,17:23:38.72,1531.329,0000.36,007.43
2018-04-11,17:23:38.76,1531.325,0000.36,007.43
2018-04-11,17:23:38.81,1531.321,0000.38,007.43
2018-04-11,17:23:38.85,1531.320,0000.38,007.43
2018-04-11,17:23:38.91,1531.315,0000.36,007.40
2018-04-11,17:23:38.95,1531.318,0000.34,007.43
2018-04-11,17:23:38.99,1531.313,0000.32,007.43
2018-04-11,17:23:39.04,1531.314,0000.34,007.43
2018-04-11,17:23:39.08,1531.319,0000.34,007.43
2018-04-11,17:23:39.12,1531.309,0000.32,007.43
2018-04-11,17:23:39.17,1531.315,0000.32,007.43
2018-04-11,17:23:39.21,1531.312,0000.34,007.43
2018-04-11,17:23:39.25,1531.312,0000.32,007.43
2018-04-11,17:23:39.30,1531.312,0000.30,007.43
2018-04-11,17:23:39.34,1531.307,0000.30,007.43
2018-04-11,17:23:39.38,1531.315,0000.27,007.43
2018-04-11,17:23:39.42,1531.308,0000.27,007.43
2018-04-11,17:23:39.47,1531.309,0000.30,007.43
2018-04-11,17:23:39.52,1531.313,0000.29,007.40
2018-04-11,17:23:39.57,1531.321,0000.30,007.43
2018-04-11,17:23:39.61,1531.321,0000.36,007.43
2018-04-11,17:23:39.65,1531.315,0000.36,007.43
2018-04-11,17:23:39.69,1531.322,0000.38,007.43
2018-04-11,17:23:39.74,1531.324,0000.38,007.43
2018-04-11,17:23:39.78,1531.318,0000.38,007.43
2018-04-11,17:23:39.82,1531.322,0000.40,007.43
2018-04-11,17:23:39.87,1531.321,0000.42,007.43
2018-04-11,17:23:39.91,1531.319,0000.48,007.43
2018-04-11,17:23:39.95,1531.326,0000.53,007.43
2018-04-11,17:23:40.00,1531.322,0000.49,007.43
2018-04-11,17:23:40.04,1531.318,0000.48,007.43
2018-04-11,17:23:40.08,1531.324,0000.51,007.43
2018-04-11,17:23:40.16,1531.327,0000.55,007.40
2018-04-11,17:23:40.20,1531.320,0000.59,007.43
2018-04-11,17:23:40.24,1531.320,0000.61,007.43
2018-04-11,17:23:40.28,1531.322,0000.65,007.43
2018-04-11,17:23:40.33,1531.331,0000.65,007.43
2018-04-11,17:23:40.37,1531.328,0000.61,007.43
2018-04-11,17:23:40.41,1531.328,0000.61,007.43
2018-04-11,17:23:40.46,1531.320,0000.65,007.43
2018-04-11,17:23:40.50,1531.324,0000.67,007.43
2018-04-11,17:23:40.54,1531.331,0000.72,007.43
2018-04-11,17:23:40.58,1531.325,0000.76,007.43
2018-04-11,17:23:40.63,1531.330,0000.76,007.43
2018-04-11,17:23:40.67,1531.327,0000.74,007.43
2018-04-11,17:23:40.73,1531.329,0000.78,007.40
2018-04-11,17:23:40.77,1531.333,0000.80,007.43
2018-04-11,17:23:40.82,1531.323,0000.82,007.43
2018-04-11,17:23:40.86,1531.321,0000.84,007.43
2018-04-11,17:23:40.90,1531.337,0000.87,007.43
2018-04-11,17:23:40.94,1531.320,0000.91,007.43
2018-04-11,17:23:40.99,1531.317,0000.95,007.43
2018-04-11,17:23:41.03,1531.321,0000.97,007.43
2018-04-11,17:23:41.07,1531.321,0000.99,007.43
2018-04-11,17:23:41.12,1531.321,0000.99,007.43
2018-04-11,17:23:41.16,1531.317,0000.99,007.43
2018-04-11,17:23:41.20,1531.312,0000.99,007.43
2018-04-11,17:23:41.25,1531.322,0001.01,007.43
2018-04-11,17:23:41.29,1531.324,0001.03,007.43
2018-04-11,17:23:41.34,1531.319,0001.05,007.40
2018-04-11,17:23:41.39,1531.319,0001.05,007.43
2018-04-11,17:23:41.43,1531.318,0000.97,007.43
2018-04-11,17:23:41.47,1531.308,0000.97,007.43
2018-04-11,17:23:41.51,1531.315,0000.99,007.43
2018-04-11,17:23:41.56,1531.318,0000.99,007.43
2018-04-11,17:23:41.60,1531.313,0000.95,007.43
2018-04-11,17:23:41.64,1531.323,0000.95,007.43
2018-04-11,17:23:41.69,1531.316,0000.93,007.43
2018-04-11,17:23:41.73,1531.319,0000.91,007.43
2018-04-11,17:23:41.77,1531.316,0000.91,007.43
2018-04-11,17:23:41.82,1531.319,0000.89,007.43
2018-04-11,17:23:41.86,1531.322,0000.86,007.43
2018-04-11,17:23:41.91,1531.319,0000.84,007.43
2018-04-11,17:23:41.96,1531.326,0000.84,007.40
2018-04-11,17:23:42.01,1531.324,0000.76,007.43
2018-04-11,17:23:42.05,1531.327,0000.78,007.43
2018-04-11,17:23:42.09,1531.321,0000.78,007.43
2018-04-11,17:23:42.14,1531.322,0000.76,007.43
2018-04-11,17:23:42.18,1531.326,0000.76,007.43
2018-04-11,17:23:42.22,1531.325,0000.72,007.43
2018-04-11,17:23:42.26,1531.331,0000.74,007.43
2018-04-11,17:23:42.31,1531.329,0000.74,007.43
2018-04-11,17:23:42.35,1531.331,0000.74,007.43
2018-04-11,17:23:42.39,1531.327,0000.76,007.43
2018-04-11,17:23:42.44,1531.326,0000.74,007.43
2018-04-11,17:23:42.48,1531.327,0000.74,007.43
2018-04-11,17:23:42.52,1531.328,0000.76,007.43
2018-04-11,17:23:42.58,1531.324,0000.78,007.40
2018-04-11,17:23:42.62,1531.328,0000.78,007.43
2018-04-11,17:23:42.66,1531.321,0000.82,007.43
2018-04-11,17:23:42.71,1531.328,0000.82,007.43
2018-04-11,17:23:42.75,1531.323,0000.84,007.43
2018-04-11,17:23:42.79,1531.323,0000.84,007.43
2018-04-11,17:23:42.83,1531.322,0000.86,007.43
2018-04-11,17:23:42.88,1531.324,0000.86,007.43
2018-04-11,17:23:42.92,1531.325,0000.86,007.43
2018-04-11,17:23:42.96,1531.323,0000.86,007.43
2018-04-11,17:23:43.01,1531.324,0000.87,007.43
2018-04-11,17:23:43.05,1531.325,0000.91,007.43
2018-04-11,17:23:43.09,1531.317,0000.93,007.43
2018-04-11,17:23:43.14,1531.321,0000.89,007.43
2018-04-11,17:23:43.19,1531.325,0000.89,007.40
2018-04-11,17:23:43.24,1531.374,0000.91,007.43
2018-04-11,17:23:43.28,1531.324,0000.89,007.43
2018-04-11,17:23:43.32,1531.333,0000.89,007.43
2018-04-11,17:23:43.37,1531.318,0000.89,007.43
2018-04-11,17:23:43.41,1531.322,0000.89,007.43
2018-04-11,17:23:43.45,1531.321,0000.91,007.43
2018-04-11,17:23:43.50,1531.314,0000.93,007.43
2018-04-11,17:23:43.54,1531.314,0000.93,007.43
2018-04-11,17:23:43.58,1531.315,0000.91,007.43
2018-04-11,17:23:43.62,1531.317,0000.89,007.43
